Longitude,Latitude,Field,Dataset,Product,Obj. Id,Swth Wdth(m),Distance(m),Duration(s),Track(deg),Elevation(m),Area Count,Time,Y Offset(m),Pass Num,Speed(km/h),Hex Shaft Er(%),Good Ride(%),DF Gauge W(N),DF Margin(N),Good Contact(%),Tgt Rate(ksds/ha),Soil OM(%),Soil Mois(%),Furr Qual(%),Clean Furr(%),Soil Temp(°C),Singulation(%),Skips(%),Doubles(%),Proper Spacing(%),Spac Vartn(%),Yield Loss(L/ha),Rt Apd Ct(ksds/ha),SeedFlow(ksds/s),Active Rows((1)),Seed Space(cm),Prod(ha/h),Date,Sing Qual,Rate Qual
142.1274196,-36.74745544,V51,field_map_2022_04_01_000,Timok,3414,24.38,2.083,1,64,129.2,On,1/04/2022,0,2,7.5,0,100,0,0,100,4955,2.685,30.03,95.17,85.25,23.94,70.2,29.8,0,100,19.1,0,803.72,0.08,64,3.266,18.29,1/04/2022,Skip,Under Target
142.1274396,-36.74744544,V51,field_map_2022_04_01_000,Timok,3415,24.38,2.083,1,65,129.2,On,1/04/2022,0,2,7.498,0,100,0,0,100,4858.4,2.61,31.45,96.4,84.42,23.53,68.4,31.6,0,100,19.4,0,812.4,0.081,64,3.231,18.29,1/04/2022,Skip,Under Target
142.1274618,-36.74743914,V51,field_map_2022_04_01_000,Timok,3416,24.38,2.088,1,64,129.2,On,1/04/2022,0,2,7.504,0,100,0,0,100,5029.9,2.62,32.65,95.42,82.55,23.81,68.9,31.1,0,100,19.7,0,823.88,0.082,64,3.186,18.33,1/04/2022,Skip,Under Target
142.1274829,-36.74743104,V51,field_map_2022_04_01_000,Timok,3417,24.38,2.083,1,64,129.3,On,1/04/2022,0,2,7.52,0,100,0,0,100,5052.8,2.545,30.63,93.15,87.8,24.6,71.3,28.7,0,100,19.7,0,814.97,0.081,64,3.221,18.29,1/04/2022,Skip,Under Target
142.1275029,-36.74742094,V51,field_map_2022_04_01_000,Timok,3418,24.38,2.088,1,65,129.3,On,1/04/2022,0,2,7.524,0,100,0,0,100,5006.8,2.395,32.1,94.65,86.2,24.28,75,25,0,100,19.1,0,757.93,0.076,64,3.463,18.33,1/04/2022,Skip,Under Target
142.1275241,-36.74741294,V51,field_map_2022_04_01_000,Timok,3419,24.38,2.086,1,65,129.3,On,1/04/2022,0,2,7.527,0,100,0,0,100,4883,2.35,30.77,94.3,86.3,23.44,78.9,21.1,0,100,19.1,0,731.48,0.073,64,3.588,18.32,1/04/2022,Skip,Under Target
142.1275451,-36.74740484,V51,field_map_2022_04_01_000,Timok,3420,24.38,2.075,1,65,129.3,On,1/04/2022,0,2,7.517,0,100,0,0,100,4866.2,2.35,27.02,93.4,86.75,23.32,81.5,18.5,0,100,19.6,0,685.11,0.069,64,3.831,18.22,1/04/2022,Skip,Under Target
142.1275674,-36.74739874,V51,field_map_2022_04_01_000,Timok,3421,24.38,2.086,1,64,129.3,On,1/04/2022,0,2,7.519,0,100,0,0,100,5336.3,2.375,27.23,94.4,84.15,23.26,81.1,18.9,0,100,19.1,0,599.05,0.06,64,4.381,18.32,1/04/2022,Skip,Under Target
142.1275875,-36.74738874,V51,field_map_2022_04_01_000,Timok,3422,24.38,2.091,1,65,129.3,On,1/04/2022,0,2,7.52,0,100,0,0,100,5431.2,2.325,26.12,92.72,86.4,23.46,80.9,19.1,0,100,19.1,0,562.67,0.056,64,4.665,18.36,1/04/2022,Skip,Under Target
142.1276087,-36.74738074,V51,field_map_2022_04_01_000,Timok,3423,24.38,2.086,1,65,129.3,On,1/04/2022,0,2,7.516,0,100,0,0,100,5334.7,2.305,26.82,93.55,86.05,23.36,80.9,19.1,0,100,19.1,0,545.56,0.055,64,4.811,18.32,1/04/2022,Skip,Under Target
142.1276298,-36.74737274,V51,field_map_2022_04_01_000,Timok,3424,24.38,2.078,1,65,129.3,On,1/04/2022,0,2,7.529,0,100,0,0,100,5107.4,2.255,26.48,92.13,85.97,23.36,80.6,19.4,0,100,19.4,0,537.01,0.054,64,4.888,18.24,1/04/2022,Skip,Under Target
142.127651,-36.74736464,V51,field_map_2022_04_01_000,Timok,3425,24.38,2.091,1,65,129.3,On,1/04/2022,0,2,7.525,0,100,0,0,100,4931.5,2.215,26.82,91.63,82.1,23.85,81.9,18.1,0,100,19.3,0,548.66,0.055,64,4.784,18.36,1/04/2022,Skip,Under Target
142.1276723,-36.74735664,V51,field_map_2022_04_01_000,Timok,3426,24.38,2.095,1,65,129.3,On,1/04/2022,0,2,7.532,0,100,0,0,100,4809.4,2.32,28.13,93.03,82.13,24.63,82,18,0,100,19.3,0,552.77,0.055,64,4.748,18.39,1/04/2022,Skip,Under Target
142.1276935,-36.74734864,V51,field_map_2022_04_01_000,Timok,3427,24.38,2.086,1,65,129.3,On,1/04/2022,0,2,7.529,0,100,0,0,100,4804.7,2.43,27.3,94.67,85.42,25.18,81.7,18.3,0,100,19.3,0,557.12,0.056,64,4.711,18.32,1/04/2022,Skip,Under Target
142.1277146,-36.74734054,V51,field_map_2022_04_01_000,Timok,3428,24.38,2.083,1,65,129.3,On,1/04/2022,0,2,7.529,0,100,0,0,100,5066.6,2.41,28.32,95.1,86.72,24.57,82.1,17.9,0,100,19.4,0,562.09,0.056,64,4.67,18.29,1/04/2022,Skip,Under Target
142.1277359,-36.74733254,V51,field_map_2022_04_01_000,Timok,3429,24.38,2.095,1,65,129.3,On,1/04/2022,0,2,7.517,0,100,0,0,100,5222.4,2.49,30.8,95.63,88.4,24.64,81.1,18.9,0,100,19.1,0,559.96,0.056,64,4.687,18.39,1/04/2022,Skip,Under Target
142.1277569,-36.74732444,V51,field_map_2022_04_01_000,Timok,3430,24.38,2.075,1,65,129.3,On,1/04/2022,0,2,7.524,0,100,0,0,100,5359.3,2.525,31.23,94.2,88.15,24.79,81.7,18.3,0,100,19.4,0,573.62,0.057,64,4.576,18.22,1/04/2022,Skip,Under Target
142.127778,-36.74731634,V51,field_map_2022_04_01_000,Timok,3431,24.38,2.083,1,65,129.3,On,1/04/2022,0,2,7.516,0,100,0,0,100,5574.3,2.555,30.3,94.63,85.55,24.78,82.8,17.2,0,100,19.7,0,587.41,0.059,64,4.468,18.29,1/04/2022,Skip,Under Target
142.1277992,-36.74730824,V51,field_map_2022_04_01_000,Timok,3432,24.38,2.091,1,65,129.3,On,1/04/2022,0,2,7.522,0,100,0,0,100,5834,2.585,31.15,96,85.25,24.54,81.9,18.1,0,100,19.4,0,585.78,0.059,64,4.481,18.36,1/04/2022,Skip,Under Target
142.1278214,-36.74730204,V51,field_map_2022_04_01_000,Timok,3433,24.38,2.083,1,64,129.3,On,1/04/2022,0,2,7.524,0,100,0,0,100,5941.4,2.56,31.88,96.4,88.13,24.64,82.1,17.9,0,100,19.4,0,590.6,0.059,64,4.444,18.29,1/04/2022,Skip,Under Target
142.1278414,-36.74729214,V51,field_map_2022_04_01_000,Timok,3434,24.38,2.078,1,65,129.3,On,1/04/2022,0,2,7.527,0,100,0,0,100,5909.1,2.455,32.2,96.5,88.05,24.97,82.7,17.3,0,100,19.7,0,605.1,0.061,64,4.338,18.24,1/04/2022,Skip,Under Target
142.1278626,-36.74728394,V51,field_map_2022_04_01_000,Timok,3435,24.38,2.096,1,65,129.3,On,1/04/2022,0,2,7.529,0,100,0,0,100,5758.4,2.39,32.77,94.55,87.9,25.18,82,18,0,100,19.4,0,602.71,0.06,64,4.355,18.4,1/04/2022,Skip,Under Target
142.1278837,-36.74727594,V51,field_map_2022_04_01_000,Timok,3436,24.38,2.078,1,65,129.3,On,1/04/2022,0,2,7.524,0,100,0,0,100,5463.7,2.36,31.82,93.67,86.83,25.54,81.9,18.1,0,100,19.4,0,603.76,0.06,64,4.347,18.24,1/04/2022,Skip,Under Target
142.127905,-36.74726784,V51,field_map_2022_04_01_000,Timok,3437,24.38,2.099,1,65,129.3,On,1/04/2022,0,2,7.535,0,100,0,0,100,5260.9,2.365,32.48,93.95,87.58,25.39,80.4,19.6,0,100,18.1,0,592.85,0.059,64,4.427,18.43,1/04/2022,Skip,Under Target
142.1279262,-36.74725984,V51,field_map_2022_04_01_000,Timok,3438,24.38,2.086,1,65,129.3,On,1/04/2022,0,2,7.529,0,100,0,0,100,5251.2,2.39,30.73,95.83,86.95,25.43,80.6,19.4,0,100,18.1,0,593.15,0.059,64,4.425,18.32,1/04/2022,Skip,Under Target
142.1279473,-36.74725184,V51,field_map_2022_04_01_000,Timok,3439,24.38,2.078,1,65,129.3,On,1/04/2022,0,2,7.529,0,100,0,0,100,5314.3,2.365,30.48,95.8,88.67,25.57,81.7,18.3,0,100,18.4,0,600.67,0.06,64,4.37,18.24,1/04/2022,Skip,Under Target
142.1279686,-36.74724384,V51,field_map_2022_04_01_000,Timok,3440,24.38,2.095,1,65,129.3,On,1/04/2022,0,2,7.527,0,100,0,0,100,5361.2,2.335,30.63,93.8,84.22,25.43,81.9,18.1,0,100,18.4,0,587.3,0.059,64,4.469,18.39,1/04/2022,Skip,Under Target
142.1279897,-36.74723574,V51,field_map_2022_04_01_000,Timok,3441,24.38,2.083,1,65,129.3,On,1/04/2022,0,2,7.527,0,100,0,0,100,5415.4,2.39,30.77,95.85,86.35,25.1,82.9,17.1,0,100,18.7,0,602.9,0.06,64,4.353,18.29,1/04/2022,Skip,Under Target
142.1280109,-36.74722764,V51,field_map_2022_04_01_000,Timok,3442,24.38,2.091,1,65,129.4,On,1/04/2022,0,2,7.53,0,100,0,0,100,5511,2.435,30.63,94.6,89.8,25.33,81.8,18.2,0,100,18.4,0,583.27,0.058,64,4.5,18.36,1/04/2022,Skip,Under Target
142.128032,-36.74721964,V51,field_map_2022_04_01_000,Timok,3443,24.38,2.078,1,65,129.4,On,1/04/2022,0,2,7.524,0,100,0,0,100,5633.6,2.45,30.23,95.33,86.72,25.29,80.3,19.7,0,100,18.1,0,585.76,0.059,64,4.481,18.24,1/04/2022,Skip,Under Target
142.1280532,-36.74721164,V51,field_map_2022_04_01_000,Timok,3444,24.38,2.086,1,65,129.4,On,1/04/2022,0,2,7.53,0,100,0,0,100,5811.2,2.43,31.4,96.28,86.2,25.78,80.5,19.5,0,100,18.5,0,591.51,0.059,64,4.437,18.32,1/04/2022,Skip,Under Target
142.1280744,-36.74720354,V51,field_map_2022_04_01_000,Timok,3445,24.38,2.091,1,65,129.4,On,1/04/2022,0,2,7.516,0,100,0,0,100,5896.9,2.385,30.43,96.25,88.47,25.86,81.3,18.7,0,100,18.4,0,591.05,0.059,64,4.441,18.36,1/04/2022,Skip,Under Target
142.1280956,-36.74719544,V51,field_map_2022_04_01_000,Timok,3446,24.38,2.091,1,65,129.4,On,1/04/2022,0,2,7.512,0,100,0,0,100,5897.3,2.335,30.35,95,86.03,26.04,78.9,21.1,0,100,18,0,585.52,0.059,64,4.483,18.36,1/04/2022,Skip,Under Target
142.1281167,-36.74718744,V51,field_map_2022_04_01_000,Timok,3447,24.38,2.078,1,65,129.4,On,1/04/2022,0,2,7.522,0,100,0,0,100,5943.5,2.375,30.75,96.05,88.13,26.17,82,18,0,100,19.4,0,606.89,0.061,64,4.325,18.24,1/04/2022,Skip,Under Target
142.128139,-36.74718124,V51,field_map_2022_04_01_000,Timok,3448,24.38,2.091,1,64,129.4,On,1/04/2022,0,2,7.532,0,100,0,0,100,5928.4,2.375,31.08,96.67,86.1,26.07,79.4,20.6,0,100,19.1,0,610.29,0.061,64,4.301,18.36,1/04/2022,Skip,Under Target
142.1281591,-36.74717124,V51,field_map_2022_04_01_000,Timok,3449,24.38,2.091,1,65,129.4,On,1/04/2022,0,2,7.538,0,100,0,0,100,5951.8,2.47,32.58,95.65,88.58,25.6,78.2,21.8,0,100,18.7,0,604.86,0.06,64,4.339,18.36,1/04/2022,Skip,Under Target
142.1281803,-36.74716334,V51,field_map_2022_04_01_000,Timok,3450,24.38,2.082,1,65,129.5,On,1/04/2022,0,2,7.532,0,100,0,0,100,5971.8,2.485,33.27,94.47,85.3,26.08,81.5,18.5,0,100,19.5,0,611.69,0.061,64,4.291,18.27,1/04/2022,Skip,Under Target
142.1282015,-36.74715524,V51,field_map_2022_04_01_000,Timok,3451,24.38,2.091,1,65,129.5,On,1/04/2022,0,2,7.527,0,100,0,0,100,5922.9,2.505,31.88,95.63,85.4,26.11,81.6,18.4,0,100,19,0,605.4,0.061,64,4.335,18.36,1/04/2022,Skip,Under Target
142.1282227,-36.74714724,V51,field_map_2022_04_01_000,Timok,3452,24.38,2.086,1,65,129.5,On,1/04/2022,0,2,7.529,0,100,0,0,100,5856.8,2.525,30.63,93.2,86.53,25.71,80.1,19.9,0,100,19.3,0,606.28,0.061,64,4.329,18.32,1/04/2022,Skip,Under Target
142.1282439,-36.74713924,V51,field_map_2022_04_01_000,Timok,3453,24.38,2.086,1,65,129.5,On,1/04/2022,0,2,7.524,0,100,0,0,100,5714.7,2.645,30.95,94.92,88.42,26.17,76.4,23.6,0,100,18.4,0,595.65,0.06,64,4.406,18.32,1/04/2022,Skip,Under Target
142.1282651,-36.74713114,V51,field_map_2022_04_01_000,Timok,3454,24.38,2.091,1,65,129.5,On,1/04/2022,0,2,7.529,0,100,0,0,100,5687.3,2.65,31.9,96.8,89.45,25.97,75.4,24.6,0,100,18.4,0,590.62,0.059,64,4.444,18.36,1/04/2022,Skip,Under Target
142.1282862,-36.74712314,V51,field_map_2022_04_01_000,Timok,3455,24.38,2.078,1,65,129.6,On,1/04/2022,0,2,7.524,0,100,0,0,100,5729.6,2.625,31.18,94.67,87.78,26.18,76.1,23.9,0,100,18.6,0,591.42,0.059,64,4.438,18.24,1/04/2022,Skip,Under Target
142.1283073,-36.74711504,V51,field_map_2022_04_01_000,Timok,3456,24.38,2.083,1,65,129.6,On,1/04/2022,0,2,7.529,0,100,0,0,100,5702.4,2.605,31.93,95.4,86.17,26.54,74.7,25.3,0,100,18,0,574.63,0.057,64,4.568,18.29,1/04/2022,Skip,Under Target
142.1283296,-36.74710884,V51,field_map_2022_04_01_000,Timok,3457,24.38,2.091,1,64,129.6,On,1/04/2022,0,2,7.522,0,100,0,0,100,5670.4,2.625,29.18,95.53,87.85,26.51,79.4,20.6,0,100,18.4,0,587.34,0.059,64,4.469,18.36,1/04/2022,Skip,Under Target
142.1283508,-36.74710064,V51,field_map_2022_04_01_000,Timok,3458,24.38,2.096,1,64,129.6,On,1/04/2022,0,2,7.522,0,100,0,0,100,5625,2.57,29.68,96.17,90.67,26.35,77.8,22.2,0,100,18.5,0,578.79,0.058,64,4.535,18.4,1/04/2022,Skip,Under Target
142.1283708,-36.74709074,V51,field_map_2022_04_01_000,Timok,3459,24.38,2.078,1,65,129.6,On,1/04/2022,0,2,7.529,0,100,0,0,100,5518.3,2.545,28.38,97.25,86.45,26.35,80.6,19.4,0,100,18.1,0,579.78,0.058,64,4.527,18.24,1/04/2022,Skip,Under Target
142.128392,-36.74708274,V51,field_map_2022_04_01_000,Timok,3460,24.38,2.086,1,65,129.6,On,1/04/2022,0,2,7.535,0,100,0,0,100,5352.1,2.535,29.63,95.1,89.72,26.39,80.9,19.1,0,100,18.4,0,574.75,0.057,64,4.567,18.32,1/04/2022,Skip,Under Target
142.1284132,-36.74707464,V51,field_map_2022_04_01_000,Timok,3461,24.38,2.091,1,65,129.7,On,1/04/2022,0,2,7.533,0,100,0,0,100,5244.7,2.605,30.52,94.88,88.95,26.49,81,19,0,100,18.5,0,586.79,0.059,64,4.473,18.36,1/04/2022,Skip,Under Target
142.1284343,-36.74706664,V51,field_map_2022_04_01_000,Timok,3462,24.38,2.078,1,65,129.7,On,1/04/2022,0,2,7.52,0,100,0,0,100,5258.1,2.655,30.88,92.75,86.72,26.56,82.7,17.3,0,100,18.7,0,595.79,0.06,64,4.405,18.24,1/04/2022,Skip,Under Target
142.1284566,-36.74706044,V51,field_map_2022_04_01_000,Timok,3463,24.38,2.091,1,64,129.7,On,1/04/2022,0,2,7.516,0,100,0,0,100,5247.2,2.695,29.78,94.05,86.6,26.82,80.7,19.3,0,100,18.1,0,576.78,0.058,64,4.551,18.36,1/04/2022,Skip,Under Target
142.1284766,-36.74705044,V51,field_map_2022_04_01_000,Timok,3464,24.38,2.083,1,65,129.8,On,1/04/2022,0,2,7.519,0,100,0,0,100,5213.4,2.685,30.6,94.63,88.38,26.51,78.7,21.3,0,100,18.9,0,580.3,0.058,64,4.523,18.29,1/04/2022,Skip,Under Target
142.1284977,-36.74704244,V51,field_map_2022_04_01_000,Timok,3465,24.38,2.078,1,65,129.8,On,1/04/2022,0,2,7.511,0,100,0,0,100,5226.5,2.56,29.93,95.97,86.38,26.56,75.9,24.1,0,100,19.7,0,555.92,0.056,64,4.721,18.24,1/04/2022,Skip,Under Target
142.1285188,-36.74703444,V51,field_map_2022_04_01_000,Timok,3466,24.38,2.078,1,65,129.8,On,1/04/2022,0,2,7.514,0,100,0,0,100,5230,2.54,29.55,94.38,88.08,26.68,77.5,22.5,0,100,19.7,0,556.39,0.056,64,4.717,18.24,1/04/2022,Skip,Under Target
142.1285399,-36.74702634,V51,field_map_2022_04_01_000,Timok,3467,24.38,2.083,1,65,129.9,On,1/04/2022,0,2,7.516,0,100,0,0,100,5326.4,2.505,30.2,96.47,87.8,26.57,78.8,21.2,0,100,19.3,0,557.13,0.056,64,4.711,18.29,1/04/2022,Skip,Under Target
142.1285621,-36.74702014,V51,field_map_2022_04_01_000,Timok,3468,24.38,2.083,1,64,129.9,On,1/04/2022,0,2,7.506,0,100,0,0,100,5395.3,2.515,30.38,92.85,88.85,26.43,81.4,18.6,0,100,19.7,0,577.28,0.058,64,4.547,18.29,1/04/2022,Skip,Under Target
142.1285833,-36.74701214,V51,field_map_2022_04_01_000,Timok,3469,24.38,2.086,1,64,129.9,On,1/04/2022,0,2,7.516,0,100,0,0,100,5312.1,2.58,29.85,95,86.92,26.29,82.9,17.1,0,100,19.7,0,586.42,0.059,64,4.476,18.32,1/04/2022,Skip,Under Target
142.1286043,-36.74700404,V51,field_map_2022_04_01_000,Timok,3470,24.38,2.075,1,64,130,On,1/04/2022,0,2,7.508,0,100,0,0,100,5377.1,2.71,28.68,94.28,88.55,26.22,82.1,17.9,0,100,19.1,0,585.27,0.059,64,4.485,18.22,1/04/2022,Skip,Under Target
142.1286244,-36.74699414,V51,field_map_2022_04_01_000,Timok,3471,24.38,2.086,1,65,130,On,1/04/2022,0,2,7.516,0,100,0,0,100,5457.1,2.685,29.2,94.97,88.33,26.28,82.5,17.5,0,100,19.4,0,596.12,0.06,64,4.403,18.32,1/04/2022,Skip,Under Target
142.1286455,-36.74698604,V51,field_map_2022_04_01_000,Timok,3472,24.38,2.083,1,65,130,On,1/04/2022,0,2,7.514,0,100,0,0,100,5464.7,2.575,28.57,94.35,90.85,25.93,82.4,17.6,0,100,19.3,0,598.95,0.06,64,4.382,18.29,1/04/2022,Skip,Under Target
142.1286668,-36.74697804,V51,field_map_2022_04_01_000,Timok,3473,24.38,2.095,1,65,130,On,1/04/2022,0,2,7.511,0,100,0,0,100,5421.6,2.61,29.88,94.53,90.3,25.9,80.3,19.7,0,100,19.2,0,581.48,0.058,64,4.514,18.39,1/04/2022,Skip,Under Target
142.1286885,-36.74696984,V51,field_map_2022_04_01_000,Timok,3474,24.38,2.136,1,65,130.1,On,1/04/2022,0,2,7.572,0,100,0,0,100,5379,2.635,28.5,93.67,89.38,25.92,82,18,0,100,19.4,0,588.58,0.059,64,4.459,18.75,1/04/2022,Skip,Under Target
142.1287113,-36.74696344,V51,field_map_2022_04_01_000,Timok,3475,24.38,2.141,1,64,130.1,On,1/04/2022,0,2,7.632,0,100,0,0,100,5409.7,2.585,26.88,94.65,89.88,26.11,81.1,18.9,0,100,19.1,0,576.52,0.058,64,4.553,18.79,1/04/2022,Skip,Under Target
142.1287319,-36.74695334,V51,field_map_2022_04_01_000,Timok,3476,24.38,2.136,1,65,130.1,On,1/04/2022,0,2,7.709,0,100,0,0,100,5530.8,2.565,25.55,93.92,91.53,25.9,82.6,17.4,0,100,19.7,0,587.53,0.059,64,4.467,18.75,1/04/2022,Skip,Under Target
142.1287537,-36.74694504,V51,field_map_2022_04_01_000,Timok,3477,24.38,2.149,1,65,130.1,On,1/04/2022,0,2,7.723,0,100,0,0,100,5501.6,2.615,26.37,90.72,89.38,25.83,80.9,19.1,0,100,19.1,0,573.05,0.057,64,4.58,18.86,1/04/2022,Skip,Under Target
142.1287754,-36.74693684,V51,field_map_2022_04_01_000,Timok,3478,24.38,2.136,1,65,130.1,On,1/04/2022,0,2,7.726,0,100,0,0,100,5382.5,2.63,25.38,94.25,89.17,25.68,81.9,18.1,0,100,19.3,0,581.09,0.058,64,4.517,18.75,1/04/2022,Skip,Under Target
142.1287971,-36.74692844,V51,field_map_2022_04_01_000,Timok,3479,24.38,2.146,1,65,130.1,On,1/04/2022,0,2,7.722,0,100,0,0,100,5227.8,2.68,26.7,91.45,89.28,25.74,81.5,18.5,0,100,19.3,0,580.05,0.058,64,4.525,18.84,1/04/2022,Skip,Under Target
142.1288199,-36.74692214,V51,field_map_2022_04_01_000,Timok,3480,24.38,2.136,1,64,130.1,On,1/04/2022,0,2,7.73,0,100,0,0,100,5166.4,2.78,25.6,92.4,85.72,25.76,81.9,18.1,0,100,19.3,0,580.62,0.058,64,4.52,18.75,1/04/2022,Skip,Under Target
142.1288406,-36.74691194,V51,field_map_2022_04_01_000,Timok,3481,24.38,2.149,1,65,130.1,On,1/04/2022,0,2,7.738,0,100,0,0,100,5312.6,2.81,24.52,89.95,86.75,25.6,81.7,18.3,0,100,19.3,0,582.08,0.058,64,4.509,18.86,1/04/2022,Skip,Under Target
142.1288624,-36.74690374,V51,field_map_2022_04_01_000,Timok,3482,24.38,2.144,1,65,130.1,On,1/04/2022,0,2,7.738,0,100,0,0,100,5369.7,2.835,23.95,89.8,87.08,25.42,81.9,18.1,0,100,19.3,0,583.77,0.058,64,4.496,18.82,1/04/2022,Skip,Under Target
142.1288841,-36.74689544,V51,field_map_2022_04_01_000,Timok,3483,24.38,2.141,1,65,130.1,On,1/04/2022,0,2,7.73,0,100,0,0,100,5276.8,2.95,25.77,88.45,88.85,25.61,80.3,19.7,0,100,18.8,0,571.13,0.057,64,4.596,18.79,1/04/2022,Skip,Under Target
142.1289058,-36.74688714,V51,field_map_2022_04_01_000,Timok,3484,24.38,2.141,1,65,130.1,On,1/04/2022,0,2,7.722,0,100,0,0,100,5206.2,2.95,24.8,89.4,88,25.53,81.9,18.1,0,100,19.4,0,584.68,0.058,64,4.489,18.79,1/04/2022,Skip,Under Target
142.1289287,-36.74688084,V51,field_map_2022_04_01_000,Timok,3485,24.38,2.144,1,64,130.1,On,1/04/2022,0,2,7.72,0,100,0,0,100,5272,2.9,24.6,88.53,89.75,25.36,82.9,17.1,0,100,19.7,0,590.13,0.059,64,4.448,18.82,1/04/2022,Skip,Under Target
142.1289494,-36.74687054,V51,field_map_2022_04_01_000,Timok,3486,24.38,2.154,1,65,130.2,On,1/04/2022,0,2,7.73,0,100,0,0,100,5399.1,2.855,24.3,90.4,90.7,25.47,83.1,16.9,0,100,19.7,0,589.28,0.059,64,4.454,18.91,1/04/2022,Skip,Under Target
142.1289722,-36.74686424,V51,field_map_2022_04_01_000,Timok,3487,24.38,2.136,1,64,130.2,On,1/04/2022,0,2,7.735,0,100,0,0,100,5446.9,2.925,24.85,88.38,86.72,25.15,82.3,17.7,0,100,19.4,0,583.38,0.058,64,4.499,18.75,1/04/2022,Skip,Under Target
142.1289928,-36.74685404,V51,field_map_2022_04_01_000,Timok,3488,24.38,2.141,1,65,130.2,On,1/04/2022,0,2,7.736,0,100,0,0,100,5356,2.96,25.73,92.35,89.83,25.13,83,17,0,100,19.7,0,592.45,0.059,64,4.43,18.79,1/04/2022,Skip,Under Target
142.1290157,-36.74684764,V51,field_map_2022_04_01_000,Timok,3489,24.38,2.149,1,64,130.2,On,1/04/2022,0,2,7.738,0,100,0,0,100,5347,2.885,25.1,92.4,89.55,25.11,82.4,17.6,0,100,19.3,0,584.05,0.058,64,4.494,18.86,1/04/2022,Skip,Under Target
142.1290363,-36.74683744,V51,field_map_2022_04_01_000,Timok,3490,24.38,2.141,1,65,130.2,On,1/04/2022,0,2,7.736,0,100,0,0,100,5475,2.925,24.77,91.83,91.13,25.28,82.4,17.6,0,100,19.3,0,584.28,0.058,64,4.492,18.79,1/04/2022,Skip,Under Target
142.1290581,-36.74682914,V51,field_map_2022_04_01_000,Timok,3491,24.38,2.149,1,65,130.2,On,1/04/2022,0,2,7.738,0,100,0,0,100,5496.6,2.92,27.17,88.78,89.7,25.19,82.5,17.5,0,100,19.3,0,583.51,0.058,64,4.498,18.86,1/04/2022,Skip,Under Target
142.1290798,-36.74682094,V51,field_map_2022_04_01_000,Timok,3492,24.38,2.136,1,65,130.2,On,1/04/2022,0,2,7.738,0,100,0,0,100,5453.6,2.84,27.65,91.4,89.28,25.19,82.6,17.4,0,100,19.4,0,581.74,0.058,64,4.512,18.75,1/04/2022,Skip,Under Target
142.1291015,-36.74681264,V51,field_map_2022_04_01_000,Timok,3493,24.38,2.141,1,65,130.1,On,1/04/2022,0,2,7.72,0,100,0,0,100,5440,2.79,28.35,88.7,88.28,24.89,81.8,18.2,0,100,19.1,0,572.52,0.057,64,4.584,18.79,1/04/2022,Skip,Under Target
142.1291233,-36.74680434,V51,field_map_2022_04_01_000,Timok,3494,24.38,2.149,1,65,130.1,On,1/04/2022,0,2,7.73,0,100,0,0,100,5513.2,2.83,28.38,92.75,86.67,24.69,82.2,17.8,0,100,19.1,0,571.14,0.057,64,4.595,18.86,1/04/2022,Skip,Under Target
142.129145,-36.74679594,V51,field_map_2022_04_01_000,Timok,3495,24.38,2.146,1,65,130.1,On,1/04/2022,0,2,7.723,0,100,0,0,100,5576.5,2.89,27.3,91.72,88.42,24.94,82.3,17.7,0,100,19.1,0,568.84,0.057,64,4.614,18.84,1/04/2022,Skip,Under Target
142.1291679,-36.74678964,V51,field_map_2022_04_01_000,Timok,3496,24.38,2.144,1,64,130.1,On,1/04/2022,0,2,7.743,0,100,0,0,100,5488.7,2.885,27.42,94.63,86.58,24.78,81.5,18.5,0,100,18.8,0,559.36,0.056,64,4.692,18.82,1/04/2022,Skip,Under Target
142.1291888,-36.74677944,V51,field_map_2022_04_01_000,Timok,3497,24.38,2.165,1,65,130.1,On,1/04/2022,0,2,7.746,0,100,0,0,100,5388.5,2.81,28.77,90.85,87.67,24.25,83,17,0,100,19.4,0,571.75,0.057,64,4.591,19.01,1/04/2022,Skip,Under Target
142.1292105,-36.74677124,V51,field_map_2022_04_01_000,Timok,3498,24.38,2.136,1,65,130.1,On,1/04/2022,0,2,7.757,0,100,0,0,100,5375.3,2.765,27.02,91.6,85.65,24.18,83,17,0,100,19.3,0,575,0.058,64,4.565,18.75,1/04/2022,Skip,Under Target
142.1292323,-36.74676304,V51,field_map_2022_04_01_000,Timok,3499,24.38,2.144,1,65,130.1,On,1/04/2022,0,2,7.751,0,100,0,0,100,5405.8,2.735,26.07,93.35,86.47,24.14,82.1,17.9,0,100,19.1,0,572.77,0.057,64,4.582,18.82,1/04/2022,Skip,Under Target
142.1292541,-36.74675474,V51,field_map_2022_04_01_000,Timok,3500,24.38,2.149,1,65,130,On,1/04/2022,0,2,7.738,0,100,0,0,100,5414.2,2.695,26.65,93.38,86.92,24.06,82,18,0,100,19.1,0,576.24,0.058,64,4.555,18.86,1/04/2022,Skip,Under Target
142.1292769,-36.74674834,V51,field_map_2022_04_01_000,Timok,3501,24.38,2.141,1,64,130,On,1/04/2022,0,2,7.733,0,100,0,0,100,5347.5,2.725,25.93,92.63,86.03,23.88,82.7,17.3,0,100,19.4,0,585.43,0.059,64,4.483,18.79,1/04/2022,Skip,Under Target
